CFG,Site,Version,Measure,NovW117,NovW217,NovW317,NovW417,DecW117,DecW217,DecW317,DecW417,DecW517,JanW117,JanW217,JanW317,JanW417,JanW517
FP_P1917S_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,120
FP_P1917S_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,755,98,441,473,136,370,456,304,272,268,543,#Missing,#Missing,#Missing
FP_U3415W_CFG,LAX_Site,FY17Q3W5,MRP_Part,600,600,600,600,370,370,370,370,370,400,400,400,400,400
FP_U3415W_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,625,625,625,497,497,497,497,497,530,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,625,625,497,497,497,497,497,530,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,625,497,497,497,497,497,530,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,497,497,497,497,497,530,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,497,497,497,497,530,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,400,450,150,250,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,450,150,250,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,150,250,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,250,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,530,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,530,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,530,530
FP_U3415W_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,530
FP_U3415W_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,#Missing,30,#Missing,100,320,300,81,275,119,875,775,275,#Missing,2240
FP_U2412M_CFG,LAX_Site,FY17Q3W5,MRP_Part,975,975,975,975,870,870,870,870,870,900,900,900,900,900
FP_U2412M_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,520,520,520,465,465,465,465,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,520,520,465,465,465,465,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,520,465,465,465,465,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,465,465,465,465,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,465,465,465,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,465,465,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,465,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,465,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,480,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,480,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,480,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,480,480
FP_U2412M_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,480
FP_U2412M_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,124,75,513,293,1469,93,3655,1469,35,2480,778,#Missing,#Missing,-2
FP_U2413_CFG,LAX_Site,FY17Q3W5,MRP_Part,30,30,30,30,25,25,25,25,25,55,55,55,55,55
FP_U2413_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,30,30,30,25,25,25,25,25,55,55,55,55,55
FP_U2413_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,30,30,25,25,25,25,25,55,55,55,55,55
FP_U2413_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,30,25,25,25,25,25,55,55,55,55,55
FP_U2413_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,25,25,25,25,25,55,55,55,55,55
FP_U2413_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,25,25,25,25,55,55,55,55,55
FP_U2413_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,52,78,28,25,#Missing,11,118,46,4,47,2,#Missing,52,15
FP_S2240T_R_CFG,LAX_Site,FY17Q3W5,MRP_Part,210,245,292,309,127,149,146,112,74,154,166,153,164,153
FP_S2240T_R_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,#Missing,200,200,200,200,200,200,200,200,200,200,200,172
FP_S2240T_R_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,200,264,200,200,200,200,200,200,200,200,200,200
FP_S2240T_R_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,264,188,221,216,166,109,195,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,188,221,216,166,109,195,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,221,216,166,109,195,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,312,241,159,195,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,241,159,195,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,159,195,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,195,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,211,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,194,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,207,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,193
FP_S2240T_R_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,12,5,465,3,101,112,7,1,8,#Missing,180,3,354,808
FP_P2714H_CFG,LAX_Site,FY17Q3W5,MRP_Part,5,5,5,5,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2714H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,5,5,5,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2714H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,5,5,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P2714H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,5,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing
FP_P1914S_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,5,-3
FP_P2214H_CFG,LAX_Site,FY17Q3W5,MRP_Part,285,285,285,285,240,240,240,240,240,310,310,310,310,310
FP_P2214H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,225,225,225,180,180,180,180,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,225,225,180,180,180,180,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,225,180,180,180,180,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,180,180,180,180,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,180,180,180,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,180,180,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,180,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,180,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,180,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,180,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,180,180,180
FP_P2214H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,180,900
FP_P2214H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,900
FP_P2214H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,20,12,27,52,35,77,97,57,22,40,4,#Missing,#Missing,#Missing
FP_S2415H_CFG,LAX_Site,FY17Q3W5,MRP_Part,60,50,50,50,21,21,20,20,20,30,30,30,30,30
FP_S2415H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,45,45,45,20,20,20,20,20,25,25,25,25,25
FP_S2415H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,45,45,20,20,20,20,20,25,25,25,25,25
FP_S2415H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,45,20,20,20,20,20,25,25,25,25,25
FP_S2415H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,20,20,20,20,20,25,25,25,25,25
FP_S2415H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,20,20,20,20,25,25,25,25,25
FP_S2415H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30,30,30,29,29,29,29,29
FP_S2415H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30,30,29,29,29,29,29
FP_S2415H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,30,29,29,29,29,29
FP_S2415H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,29,29,29,29,29
FP_S2415H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,29,29,29,29
FP_S2415H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,29,29,29
FP_S2415H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,29,29
FP_S2415H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,29
FP_S2415H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,3,2,6,2,1,3,1,#Missing,5,1,3,#Missing,1,11
FP_UZ2315H_CFG,LAX_Site,FY17Q3W5,MRP_Part,60,60,60,60,70,70,70,70,70,70,70,70,70,70
FP_UZ2315H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,80,80,80,70,70,70,70,70,55,55,55,55,55
FP_UZ2315H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,80,80,70,70,70,70,70,55,55,55,55,55
FP_UZ2315H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,80,70,70,70,70,70,55,55,55,55,55
FP_UZ2315H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,70,70,70,70,70,55,55,55,55,55
FP_UZ2315H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,70,70,70,70,55,55,55,55,55
FP_UZ2315H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70,70,70,55,55,55,55,55
FP_UZ2315H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70,70,35,35,35,35,35
FP_UZ2315H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70,35,35,35,35,35
FP_UZ2315H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,35,35,35,35,35
FP_UZ2315H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,35,35,35,35
FP_UZ2315H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,35,35,35
FP_UZ2315H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,35,35
FP_UZ2315H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,35
FP_UZ2315H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,#Missing,255,25,#Missing,40,304,8,1,2,1,6,1,#Missing,#Missing
FP_U2715H_CFG,LAX_Site,FY17Q3W5,MRP_Part,715,715,715,715,380,380,380,380,380,340,340,340,340,340
FP_U2715H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,715,715,715,305,305,305,305,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,715,715,305,305,305,305,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,715,305,305,305,305,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,305,305,305,305,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,305,305,305,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,305,305,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,305,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,305,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,420,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,420,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,420,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,420,420
FP_U2715H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,420
FP_U2715H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,50,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,300,400,300,300,2775
FP_U2414H_CFG,LAX_Site,FY17Q3W5,MRP_Part,65,65,65,65,225,225,225,225,225,450,450,450,450,450
FP_E1715S_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,50,50,#Missing,20,#Missing,#Missing,5,3,#Missing,204,52,66,50,#Missing
FP_S2415H_R_CFG,LAX_Site,FY17Q3W5,MRP_Part,2085,2435,2901,3079,1717,2019,1971,1520,1001,2084,2251,2077,2214,2064
FP_S2415H_R_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,1590,#Missing,#Missing,840,400,400,14102,1400,7718,1400,1400,1400,2066
FP_S2415H_R_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,#Missing,1240,840,400,400,400,400,400,10718,400,1400,1400
FP_S2415H_R_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,1240,342,403,393,303,199,2705,2923,2696,2874,2680
FP_S2415H_R_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,342,403,393,303,199,2705,2923,2696,2874,2680
FP_S2415H_R_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,403,393,303,199,2705,2923,2696,2874,2680
FP_S2415H_R_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,570,439,289,2729,2949,2720,2899,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,439,289,2729,2949,2720,2899,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,289,2729,2949,2720,2899,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2729,2949,2720,2899,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2949,2720,2899,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2720,2899,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2899,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,2703
FP_S2415H_R_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,400,1653,1241,400,2,380,841,1241,2,4540,2350,3150,2505,8001
FP_U2515H_CFG,LAX_Site,FY17Q3W5,MRP_Part,70,70,70,70,55,55,55,55,55,55,55,55,55,55
FP_U2515H_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,55,55,55,55,55,55,55,55,95,95,95,95,95
FP_U2515H_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,55,55,55,55,55,55,55,95,95,95,95,95
FP_U2515H_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,55,55,55,55,55,55,95,95,95,95,95
FP_U2515H_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,55,55,55,55,55,95,95,95,95,95
FP_U2515H_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,55,95,95,95,95,95
FP_U2515H_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,55,95,95,95,95,95
FP_U2515H_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,55,70,70,70,70,70
FP_U2515H_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,55,70,70,70,70,70
FP_U2515H_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70,70,70,70,70
FP_U2515H_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70,70,70,70
FP_U2515H_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70,70,70
FP_U2515H_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70,70
FP_U2515H_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,70
FP_U2515H_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,111,87,60,105,111,140,62,73,16,307,17,#Missing,#Missing,#Missing
FP_U2415_CFG,LAX_Site,FY17Q3W5,MRP_Part,750,750,750,750,680,680,680,680,680,760,760,760,760,760
FP_U2415_CFG,LAX_Site,FY17Q4W1,MRP_Part,#Missing,860,860,860,680,680,680,680,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W2,MRP_Part,#Missing,#Missing,860,860,680,680,680,680,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W3,MRP_Part,#Missing,#Missing,#Missing,860,680,680,680,680,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W4,MRP_Part,#Missing,#Missing,#Missing,#Missing,680,680,680,680,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W5,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,680,680,680,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W6,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,680,680,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W7,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,680,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W8,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,680,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W9,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,840,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W10,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,840,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W11,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,840,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W12,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,840,840
FP_U2415_CFG,LAX_Site,FY17Q4W13,MRP_Part,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,#Missing,840
FP_U2415_CFG,LAX_Site,FY17Q4W14,Part_Cust_Sales,1441,50,1997,862,1425,1823,1794,1161,525,1600,1077,2417,1308,3687
FP_S2715H_R_CFG,LAX_Site,FY17Q3W5,MRP_Part,993,1160,1381,1466,861,1012,988,762,502,1044,1129,1041,1110,1035
